+------------------+------------+-----------+----------------------+-------------------------+---------------------+
| department_name  | shift_date | slot      | staff_type           | subtype                 | number_of_personnel |
| Pediatrics       | 2026-05-21 | afternoon | nurse                | nursing assistant       |                   6 |
| Pediatrics       | 2026-05-21 | morning   | administrative staff | Accountant              |                   1 |
| Pediatrics       | 2026-05-21 | morning   | administrative staff | Appointment Scheduler   |                   1 |
| Pediatrics       | 2026-05-21 | morning   | doctor               | Gynecology              |                   1 |
| Pediatrics       | 2026-05-21 | morning   | doctor               | Neurology               |                   1 |
| Pediatrics       | 2026-05-21 | morning   | doctor               | Pediatrician            |                   1 |
| Pediatrics       | 2026-05-21 | morning   | nurse                | head nurse              |                   1 |
| Pediatrics       | 2026-05-21 | morning   | nurse                | nurse                   |                   3 |
| Pediatrics       | 2026-05-21 | morning   | nurse                | nursing assistant       |                   2 |
| Pediatrics       | 2026-05-21 | night     | administrative staff | Accountant              |                   1 |
| Pediatrics       | 2026-05-21 | night     | administrative staff | Appointment Scheduler   |                   1 |
| Pediatrics       | 2026-05-21 | night     | doctor               | Gynecology              |                   1 |
| Pediatrics       | 2026-05-21 | night     | doctor               | Neurology               |                   1 |
| Pediatrics       | 2026-05-21 | night     | doctor               | Pediatrician            |                   1 |
| Pediatrics       | 2026-05-21 | night     | nurse                | head nurse              |                   1 |
| Pediatrics       | 2026-05-21 | night     | nurse                | nurse                   |                   3 |
| Pediatrics       | 2026-05-21 | night     | nurse                | nursing assistant       |                   2 |
| Pediatrics       | 2026-05-22 | afternoon | administrative staff | Accountant              |                   1 |
| Pediatrics       | 2026-05-22 | afternoon | administrative staff | Appointment Scheduler   |                   1 |
| Pediatrics       | 2026-05-22 | afternoon | doctor               | Gynecology              |                   1 |
| Pediatrics       | 2026-05-22 | afternoon | doctor               | Neurology               |                   1 |
| Pediatrics       | 2026-05-22 | afternoon | doctor               | Pediatrician            |                   1 |
| Pediatrics       | 2026-05-22 | afternoon | nurse                | head nurse              |                   1 |
| Pediatrics       | 2026-05-22 | afternoon | nurse                | nurse                   |                   3 |
| Pediatrics       | 2026-05-22 | afternoon | nurse                | nursing assistant       |                   2 |
| Pediatrics       | 2026-05-22 | morning   | administrative staff | Department Secretary    |                   1 |
| Pediatrics       | 2026-05-22 | morning   | administrative staff | Procurement Officer     |                   1 |
| Pediatrics       | 2026-05-22 | morning   | doctor               | Dermatology             |                   1 |
| Pediatrics       | 2026-05-22 | morning   | doctor               | Pediatrician            |                   2 |
| Pediatrics       | 2026-05-22 | morning   | nurse                | nursing assistant       |                   6 |
| Pediatrics       | 2026-05-22 | night     | administrative staff | Department Secretary    |                   1 |
| Pediatrics       | 2026-05-22 | night     | administrative staff | Procurement Officer     |                   1 |
| Pediatrics       | 2026-05-22 | night     | doctor               | Dermatology             |                   1 |
| Pediatrics       | 2026-05-22 | night     | doctor               | Pediatrician            |                   2 |
| Pediatrics       | 2026-05-22 | night     | nurse                | nursing assistant       |                   6 |
| Pediatrics       | 2026-05-23 | afternoon | administrative staff | Department Secretary    |                   1 |
| Pediatrics       | 2026-05-23 | afternoon | administrative staff | Procurement Officer     |                   1 |
| Pediatrics       | 2026-05-23 | afternoon | doctor               | Dermatology             |                   1 |
| Pediatrics       | 2026-05-23 | afternoon | doctor               | Pediatrician            |                   2 |
| Pediatrics       | 2026-05-23 | afternoon | nurse                | nursing assistant       |                   6 |
| Pediatrics       | 2026-05-23 | morning   | administrative staff | Accountant              |                   1 |
| Pediatrics       | 2026-05-23 | morning   | administrative staff | Appointment Scheduler   |                   1 |
| Pediatrics       | 2026-05-23 | morning   | doctor               | Gynecology              |                   1 |
| Pediatrics       | 2026-05-23 | morning   | doctor               | Neurology               |                   1 |
| Pediatrics       | 2026-05-23 | morning   | doctor               | Pediatrician            |                   1 |
| Pediatrics       | 2026-05-23 | morning   | nurse                | head nurse              |                   1 |
| Pediatrics       | 2026-05-23 | morning   | nurse                | nurse                   |                   3 |
| Pediatrics       | 2026-05-23 | morning   | nurse                | nursing assistant       |                   2 |
| Pediatrics       | 2026-05-23 | night     | administrative staff | Accountant              |                   1 |
| Pediatrics       | 2026-05-23 | night     | administrative staff | Appointment Scheduler   |                   1 |
| Pediatrics       | 2026-05-23 | night     | doctor               | Gynecology              |                   1 |
| Pediatrics       | 2026-05-23 | night     | doctor               | Neurology               |                   1 |
| Pediatrics       | 2026-05-23 | night     | doctor               | Pediatrician            |                   1 |
| Pediatrics       | 2026-05-23 | night     | nurse                | head nurse              |                   1 |
| Pediatrics       | 2026-05-23 | night     | nurse                | nurse                   |                   3 |
| Pediatrics       | 2026-05-23 | night     | nurse                | nursing assistant       |                   2 |
| Pediatrics       | 2026-05-24 | afternoon | administrative staff | Accountant              |                   1 |
| Pediatrics       | 2026-05-24 | afternoon | administrative staff | Appointment Scheduler   |                   1 |
| Pediatrics       | 2026-05-24 | afternoon | doctor               | Gynecology              |                   1 |
| Pediatrics       | 2026-05-24 | afternoon | doctor               | Neurology               |                   1 |
| Pediatrics       | 2026-05-24 | afternoon | doctor               | Pediatrician            |                   1 |
| Pediatrics       | 2026-05-24 | afternoon | nurse                | head nurse              |                   1 |
| Pediatrics       | 2026-05-24 | afternoon | nurse                | nurse                   |                   3 |
| Pediatrics       | 2026-05-24 | afternoon | nurse                | nursing assistant       |                   2 |
| Pediatrics       | 2026-05-24 | morning   | administrative staff | Department Secretary    |                   1 |
| Pediatrics       | 2026-05-24 | morning   | administrative staff | Procurement Officer     |                   1 |
| Pediatrics       | 2026-05-24 | morning   | doctor               | Dermatology             |                   1 |
| Pediatrics       | 2026-05-24 | morning   | doctor               | Pediatrician            |                   2 |
| Pediatrics       | 2026-05-24 | morning   | nurse                | nursing assistant       |                   6 |
| Pediatrics       | 2026-05-24 | night     | administrative staff | Department Secretary    |                   1 |
| Pediatrics       | 2026-05-24 | night     | administrative staff | Procurement Officer     |                   1 |
| Pediatrics       | 2026-05-24 | night     | doctor               | Dermatology             |                   1 |
| Pediatrics       | 2026-05-24 | night     | doctor               | Pediatrician            |                   2 |
| Pediatrics       | 2026-05-24 | night     | nurse                | nursing assistant       |                   6 |
| Psychiatry       | 2026-05-18 | afternoon | administrative staff | Administrative Director |                   1 |
| Psychiatry       | 2026-05-18 | afternoon | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-18 | afternoon | doctor               | Neurosurgeon            |                   1 |
| Psychiatry       | 2026-05-18 | afternoon | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-18 | afternoon | nurse                | head nurse              |                   1 |
| Psychiatry       | 2026-05-18 | afternoon | nurse                | nurse                   |                   3 |
| Psychiatry       | 2026-05-18 | afternoon | nurse                | nursing assistant       |                   2 |
| Psychiatry       | 2026-05-18 | morning   | administrative staff | Billing Specialist      |                   1 |
| Psychiatry       | 2026-05-18 | morning   | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-18 | morning   | doctor               | Endocrinology           |                   1 |
| Psychiatry       | 2026-05-18 | morning   | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-18 | morning   | nurse                | nurse                   |                   6 |
| Psychiatry       | 2026-05-18 | night     | administrative staff | Billing Specialist      |                   1 |
| Psychiatry       | 2026-05-18 | night     | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-18 | night     | doctor               | Endocrinology           |                   1 |
| Psychiatry       | 2026-05-18 | night     | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-18 | night     | nurse                | nurse                   |                   6 |
| Psychiatry       | 2026-05-19 | afternoon | administrative staff | Billing Specialist      |                   1 |
| Psychiatry       | 2026-05-19 | afternoon | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-19 | afternoon | doctor               | Endocrinology           |                   1 |
| Psychiatry       | 2026-05-19 | afternoon | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-19 | afternoon | nurse                | nurse                   |                   6 |
| Psychiatry       | 2026-05-19 | morning   | administrative staff | Administrative Director |                   1 |
| Psychiatry       | 2026-05-19 | morning   | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-19 | morning   | doctor               | Neurosurgeon            |                   1 |
| Psychiatry       | 2026-05-19 | morning   | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-19 | morning   | nurse                | head nurse              |                   1 |
| Psychiatry       | 2026-05-19 | morning   | nurse                | nurse                   |                   3 |
| Psychiatry       | 2026-05-19 | morning   | nurse                | nursing assistant       |                   2 |
| Psychiatry       | 2026-05-19 | night     | administrative staff | Administrative Director |                   1 |
| Psychiatry       | 2026-05-19 | night     | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-19 | night     | doctor               | Neurosurgeon            |                   1 |
| Psychiatry       | 2026-05-19 | night     | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-19 | night     | nurse                | head nurse              |                   1 |
| Psychiatry       | 2026-05-19 | night     | nurse                | nurse                   |                   3 |
| Psychiatry       | 2026-05-19 | night     | nurse                | nursing assistant       |                   2 |
| Psychiatry       | 2026-05-20 | afternoon | administrative staff | Administrative Director |                   1 |
| Psychiatry       | 2026-05-20 | afternoon | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-20 | afternoon | doctor               | Neurosurgeon            |                   1 |
| Psychiatry       | 2026-05-20 | afternoon | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-20 | afternoon | nurse                | head nurse              |                   1 |
| Psychiatry       | 2026-05-20 | afternoon | nurse                | nurse                   |                   3 |
| Psychiatry       | 2026-05-20 | afternoon | nurse                | nursing assistant       |                   2 |
| Psychiatry       | 2026-05-20 | morning   | administrative staff | Billing Specialist      |                   1 |
| Psychiatry       | 2026-05-20 | morning   | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-20 | morning   | doctor               | Endocrinology           |                   1 |
| Psychiatry       | 2026-05-20 | morning   | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-20 | morning   | nurse                | nurse                   |                   6 |
| Psychiatry       | 2026-05-20 | night     | administrative staff | Billing Specialist      |                   1 |
| Psychiatry       | 2026-05-20 | night     | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-20 | night     | doctor               | Endocrinology           |                   1 |
| Psychiatry       | 2026-05-20 | night     | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-20 | night     | nurse                | nurse                   |                   6 |
| Psychiatry       | 2026-05-21 | afternoon | administrative staff | Billing Specialist      |                   1 |
| Psychiatry       | 2026-05-21 | afternoon | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-21 | afternoon | doctor               | Endocrinology           |                   1 |
| Psychiatry       | 2026-05-21 | afternoon | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-21 | afternoon | nurse                | nurse                   |                   6 |
| Psychiatry       | 2026-05-21 | morning   | administrative staff | Administrative Director |                   1 |
| Psychiatry       | 2026-05-21 | morning   | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-21 | morning   | doctor               | Neurosurgeon            |                   1 |
| Psychiatry       | 2026-05-21 | morning   | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-21 | morning   | nurse                | head nurse              |                   1 |
| Psychiatry       | 2026-05-21 | morning   | nurse                | nurse                   |                   3 |
| Psychiatry       | 2026-05-21 | morning   | nurse                | nursing assistant       |                   2 |
| Psychiatry       | 2026-05-21 | night     | administrative staff | Administrative Director |                   1 |
| Psychiatry       | 2026-05-21 | night     | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-21 | night     | doctor               | Neurosurgeon            |                   1 |
| Psychiatry       | 2026-05-21 | night     | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-21 | night     | nurse                | head nurse              |                   1 |
| Psychiatry       | 2026-05-21 | night     | nurse                | nurse                   |                   3 |
| Psychiatry       | 2026-05-21 | night     | nurse                | nursing assistant       |                   2 |
| Psychiatry       | 2026-05-22 | afternoon | administrative staff | Administrative Director |                   1 |
| Psychiatry       | 2026-05-22 | afternoon | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-22 | afternoon | doctor               | Neurosurgeon            |                   1 |
| Psychiatry       | 2026-05-22 | afternoon | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-22 | afternoon | nurse                | head nurse              |                   1 |
| Psychiatry       | 2026-05-22 | afternoon | nurse                | nurse                   |                   3 |
| Psychiatry       | 2026-05-22 | afternoon | nurse                | nursing assistant       |                   2 |
| Psychiatry       | 2026-05-22 | morning   | administrative staff | Billing Specialist      |                   1 |
| Psychiatry       | 2026-05-22 | morning   | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-22 | morning   | doctor               | Endocrinology           |                   1 |
| Psychiatry       | 2026-05-22 | morning   | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-22 | morning   | nurse                | nurse                   |                   6 |
| Psychiatry       | 2026-05-22 | night     | administrative staff | Billing Specialist      |                   1 |
| Psychiatry       | 2026-05-22 | night     | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-22 | night     | doctor               | Endocrinology           |                   1 |
| Psychiatry       | 2026-05-22 | night     | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-22 | night     | nurse                | nurse                   |                   6 |
| Psychiatry       | 2026-05-23 | afternoon | administrative staff | Billing Specialist      |                   1 |
| Psychiatry       | 2026-05-23 | afternoon | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-23 | afternoon | doctor               | Endocrinology           |                   1 |
| Psychiatry       | 2026-05-23 | afternoon | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-23 | afternoon | nurse                | nurse                   |                   6 |
| Psychiatry       | 2026-05-23 | morning   | administrative staff | Administrative Director |                   1 |
| Psychiatry       | 2026-05-23 | morning   | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-23 | morning   | doctor               | Neurosurgeon            |                   1 |
| Psychiatry       | 2026-05-23 | morning   | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-23 | morning   | nurse                | head nurse              |                   1 |
| Psychiatry       | 2026-05-23 | morning   | nurse                | nurse                   |                   3 |
| Psychiatry       | 2026-05-23 | morning   | nurse                | nursing assistant       |                   2 |
| Psychiatry       | 2026-05-23 | night     | administrative staff | Administrative Director |                   1 |
| Psychiatry       | 2026-05-23 | night     | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-23 | night     | doctor               | Neurosurgeon            |                   1 |
| Psychiatry       | 2026-05-23 | night     | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-23 | night     | nurse                | head nurse              |                   1 |
| Psychiatry       | 2026-05-23 | night     | nurse                | nurse                   |                   3 |
| Psychiatry       | 2026-05-23 | night     | nurse                | nursing assistant       |                   2 |
| Psychiatry       | 2026-05-24 | afternoon | administrative staff | Administrative Director |                   1 |
| Psychiatry       | 2026-05-24 | afternoon | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-24 | afternoon | doctor               | Neurosurgeon            |                   1 |
| Psychiatry       | 2026-05-24 | afternoon | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-24 | afternoon | nurse                | head nurse              |                   1 |
| Psychiatry       | 2026-05-24 | afternoon | nurse                | nurse                   |                   3 |
| Psychiatry       | 2026-05-24 | afternoon | nurse                | nursing assistant       |                   2 |
| Psychiatry       | 2026-05-24 | morning   | administrative staff | Billing Specialist      |                   1 |
| Psychiatry       | 2026-05-24 | morning   | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-24 | morning   | doctor               | Endocrinology           |                   1 |
| Psychiatry       | 2026-05-24 | morning   | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-24 | morning   | nurse                | nurse                   |                   6 |
| Psychiatry       | 2026-05-24 | night     | administrative staff | Billing Specialist      |                   1 |
| Psychiatry       | 2026-05-24 | night     | administrative staff | IT Support Officer      |                   1 |
| Psychiatry       | 2026-05-24 | night     | doctor               | Endocrinology           |                   1 |
| Psychiatry       | 2026-05-24 | night     | doctor               | Psychiatry              |                   2 |
| Psychiatry       | 2026-05-24 | night     | nurse                | nurse                   |                   6 |
| Pulmonology      | 2026-05-18 | afternoon | administrative staff | Billing Specialist      |                   1 |
| Pulmonology      | 2026-05-18 | afternoon | administrative staff | HR Officer              |                   1 |
| Pulmonology      | 2026-05-18 | afternoon | doctor               | Gastroenterology        |                   1 |
| Pulmonology      | 2026-05-18 | afternoon | doctor               | Neurosurgeon            |                   1 |
| Pulmonology      | 2026-05-18 | afternoon | doctor               | Pediatrician            |                   1 |
| Pulmonology      | 2026-05-18 | afternoon | nurse                | head nurse              |                   1 |
| Pulmonology      | 2026-05-18 | afternoon | nurse                | nurse                   |                   3 |
| Pulmonology      | 2026-05-18 | afternoon | nurse                | nursing assistant       |                   2 |
| Pulmonology      | 2026-05-18 | morning   | administrative staff | Appointment Scheduler   |                   1 |
| Pulmonology      | 2026-05-18 | morning   | administrative staff | Inventory Manager       |                   1 |
| Pulmonology      | 2026-05-18 | morning   | doctor               | Endocrinology           |                   1 |
| Pulmonology      | 2026-05-18 | morning   | doctor               | Gynecology              |                   1 |
| Pulmonology      | 2026-05-18 | morning   | doctor               | Oncology                |                   1 |
| Pulmonology      | 2026-05-18 | morning   | nurse                | nursing assistant       |                   6 |
| Pulmonology      | 2026-05-18 | night     | administrative staff | Appointment Scheduler   |                   1 |
| Pulmonology      | 2026-05-18 | night     | administrative staff | Inventory Manager       |                   1 |
| Pulmonology      | 2026-05-18 | night     | doctor               | Endocrinology           |                   1 |
| Pulmonology      | 2026-05-18 | night     | doctor               | Gynecology              |                   1 |
| Pulmonology      | 2026-05-18 | night     | doctor               | Oncology                |                   1 |
| Pulmonology      | 2026-05-18 | night     | nurse                | nursing assistant       |                   6 |
| Pulmonology      | 2026-05-19 | afternoon | administrative staff | Appointment Scheduler   |                   1 |
| Pulmonology      | 2026-05-19 | afternoon | administrative staff | Inventory Manager       |                   1 |
| Pulmonology      | 2026-05-19 | afternoon | doctor               | Endocrinology           |                   1 |
| Pulmonology      | 2026-05-19 | afternoon | doctor               | Gynecology              |                   1 |
| Pulmonology      | 2026-05-19 | afternoon | doctor               | Oncology                |                   1 |
| Pulmonology      | 2026-05-19 | afternoon | nurse                | nursing assistant       |                   6 |
| Pulmonology      | 2026-05-19 | morning   | administrative staff | Billing Specialist      |                   1 |
| Pulmonology      | 2026-05-19 | morning   | administrative staff | HR Officer              |                   1 |
| Pulmonology      | 2026-05-19 | morning   | doctor               | Gastroenterology        |                   1 |
| Pulmonology      | 2026-05-19 | morning   | doctor               | Neurosurgeon            |                   1 |
| Pulmonology      | 2026-05-19 | morning   | doctor               | Pediatrician            |                   1 |
| Pulmonology      | 2026-05-19 | morning   | nurse                | head nurse              |                   1 |
| Pulmonology      | 2026-05-19 | morning   | nurse                | nurse                   |                   3 |
| Pulmonology      | 2026-05-19 | morning   | nurse                | nursing assistant       |                   2 |
| Pulmonology      | 2026-05-19 | night     | administrative staff | Billing Specialist      |                   1 |
| Pulmonology      | 2026-05-19 | night     | administrative staff | HR Officer              |                   1 |
| Pulmonology      | 2026-05-19 | night     | doctor               | Gastroenterology        |                   1 |
| Pulmonology      | 2026-05-19 | night     | doctor               | Neurosurgeon            |                   1 |
| Pulmonology      | 2026-05-19 | night     | doctor               | Pediatrician            |                   1 |
| Pulmonology      | 2026-05-19 | night     | nurse                | head nurse              |                   1 |
| Pulmonology      | 2026-05-19 | night     | nurse                | nurse                   |                   3 |
| Pulmonology      | 2026-05-19 | night     | nurse                | nursing assistant       |                   2 |
| Pulmonology      | 2026-05-20 | afternoon | administrative staff | Billing Specialist      |                   1 |
| Pulmonology      | 2026-05-20 | afternoon | administrative staff | HR Officer              |                   1 |
| Pulmonology      | 2026-05-20 | afternoon | doctor               | Gastroenterology        |                   1 |
| Pulmonology      | 2026-05-20 | afternoon | doctor               | Neurosurgeon            |                   1 |
| Pulmonology      | 2026-05-20 | afternoon | doctor               | Pediatrician            |                   1 |
| Pulmonology      | 2026-05-20 | afternoon | nurse                | head nurse              |                   1 |
| Pulmonology      | 2026-05-20 | afternoon | nurse                | nurse                   |                   3 |
| Pulmonology      | 2026-05-20 | afternoon | nurse                | nursing assistant       |                   2 |
| Pulmonology      | 2026-05-20 | morning   | administrative staff | Appointment Scheduler   |                   1 |
| Pulmonology      | 2026-05-20 | morning   | administrative staff | Inventory Manager       |                   1 |
| Pulmonology      | 2026-05-20 | morning   | doctor               | Endocrinology           |                   1 |
| Pulmonology      | 2026-05-20 | morning   | doctor               | Gynecology              |                   1 |
| Pulmonology      | 2026-05-20 | morning   | doctor               | Oncology                |                   1 |
| Pulmonology      | 2026-05-20 | morning   | nurse                | nursing assistant       |                   6 |
| Pulmonology      | 2026-05-20 | night     | administrative staff | Appointment Scheduler   |                   1 |
| Pulmonology      | 2026-05-20 | night     | administrative staff | Inventory Manager       |                   1 |
| Pulmonology      | 2026-05-20 | night     | doctor               | Endocrinology           |                   1 |
| Pulmonology      | 2026-05-20 | night     | doctor               | Gynecology              |                   1 |
| Pulmonology      | 2026-05-20 | night     | doctor               | Oncology                |                   1 |
| Pulmonology      | 2026-05-20 | night     | nurse                | nursing assistant       |                   6 |
| Pulmonology      | 2026-05-21 | afternoon | administrative staff | Appointment Scheduler   |                   1 |
| Pulmonology      | 2026-05-21 | afternoon | administrative staff | Inventory Manager       |                   1 |
| Pulmonology      | 2026-05-21 | afternoon | doctor               | Endocrinology           |                   1 |
| Pulmonology      | 2026-05-21 | afternoon | doctor               | Gynecology              |                   1 |
| Pulmonology      | 2026-05-21 | afternoon | doctor               | Oncology                |                   1 |
| Pulmonology      | 2026-05-21 | afternoon | nurse                | nursing assistant       |                   6 |
| Pulmonology      | 2026-05-21 | morning   | administrative staff | Billing Specialist      |                   1 |
| Pulmonology      | 2026-05-21 | morning   | administrative staff | HR Officer              |                   1 |
| Pulmonology      | 2026-05-21 | morning   | doctor               | Gastroenterology        |                   1 |
| Pulmonology      | 2026-05-21 | morning   | doctor               | Neurosurgeon            |                   1 |
| Pulmonology      | 2026-05-21 | morning   | doctor               | Pediatrician            |                   1 |
| Pulmonology      | 2026-05-21 | morning   | nurse                | head nurse              |                   1 |
| Pulmonology      | 2026-05-21 | morning   | nurse                | nurse                   |                   3 |
| Pulmonology      | 2026-05-21 | morning   | nurse                | nursing assistant       |                   2 |
| Pulmonology      | 2026-05-21 | night     | administrative staff | Billing Specialist      |                   1 |
| Pulmonology      | 2026-05-21 | night     | administrative staff | HR Officer              |                   1 |
| Pulmonology      | 2026-05-21 | night     | doctor               | Gastroenterology        |                   1 |
| Pulmonology      | 2026-05-21 | night     | doctor               | Neurosurgeon            |                   1 |
| Pulmonology      | 2026-05-21 | night     | doctor               | Pediatrician            |                   1 |
| Pulmonology      | 2026-05-21 | night     | nurse                | head nurse              |                   1 |
| Pulmonology      | 2026-05-21 | night     | nurse                | nurse                   |                   3 |
| Pulmonology      | 2026-05-21 | night     | nurse                | nursing assistant       |                   2 |
| Pulmonology      | 2026-05-22 | afternoon | administrative staff | Billing Specialist      |                   1 |
| Pulmonology      | 2026-05-22 | afternoon | administrative staff | HR Officer              |                   1 |
| Pulmonology      | 2026-05-22 | afternoon | doctor               | Gastroenterology        |                   1 |
| Pulmonology      | 2026-05-22 | afternoon | doctor               | Neurosurgeon            |                   1 |
| Pulmonology      | 2026-05-22 | afternoon | doctor               | Pediatrician            |                   1 |
| Pulmonology      | 2026-05-22 | afternoon | nurse                | head nurse              |                   1 |
| Pulmonology      | 2026-05-22 | afternoon | nurse                | nurse                   |                   3 |
| Pulmonology      | 2026-05-22 | afternoon | nurse                | nursing assistant       |                   2 |
| Pulmonology      | 2026-05-22 | morning   | administrative staff | Appointment Scheduler   |                   1 |
| Pulmonology      | 2026-05-22 | morning   | administrative staff | Inventory Manager       |                   1 |
| Pulmonology      | 2026-05-22 | morning   | doctor               | Endocrinology           |                   1 |
| Pulmonology      | 2026-05-22 | morning   | doctor               | Gynecology              |                   1 |
| Pulmonology      | 2026-05-22 | morning   | doctor               | Oncology                |                   1 |
| Pulmonology      | 2026-05-22 | morning   | nurse                | nursing assistant       |                   6 |
| Pulmonology      | 2026-05-22 | night     | administrative staff | Appointment Scheduler   |                   1 |
| Pulmonology      | 2026-05-22 | night     | administrative staff | Inventory Manager       |                   1 |
| Pulmonology      | 2026-05-22 | night     | doctor               | Endocrinology           |                   1 |
| Pulmonology      | 2026-05-22 | night     | doctor               | Gynecology              |                   1 |
| Pulmonology      | 2026-05-22 | night     | doctor               | Oncology                |                   1 |
| Pulmonology      | 2026-05-22 | night     | nurse                | nursing assistant       |                   6 |
| Pulmonology      | 2026-05-23 | afternoon | administrative staff | Appointment Scheduler   |                   1 |
| Pulmonology      | 2026-05-23 | afternoon | administrative staff | Inventory Manager       |                   1 |
| Pulmonology      | 2026-05-23 | afternoon | doctor               | Endocrinology           |                   1 |
| Pulmonology      | 2026-05-23 | afternoon | doctor               | Gynecology              |                   1 |
| Pulmonology      | 2026-05-23 | afternoon | doctor               | Oncology                |                   1 |
| Pulmonology      | 2026-05-23 | afternoon | nurse                | nursing assistant       |                   6 |
| Pulmonology      | 2026-05-23 | morning   | administrative staff | Billing Specialist      |                   1 |
| Pulmonology      | 2026-05-23 | morning   | administrative staff | HR Officer              |                   1 |
| Pulmonology      | 2026-05-23 | morning   | doctor               | Gastroenterology        |                   1 |
| Pulmonology      | 2026-05-23 | morning   | doctor               | Neurosurgeon            |                   1 |
| Pulmonology      | 2026-05-23 | morning   | doctor               | Pediatrician            |                   1 |
| Pulmonology      | 2026-05-23 | morning   | nurse                | head nurse              |                   1 |
| Pulmonology      | 2026-05-23 | morning   | nurse                | nurse                   |                   3 |
| Pulmonology      | 2026-05-23 | morning   | nurse                | nursing assistant       |                   2 |
| Pulmonology      | 2026-05-23 | night     | administrative staff | Billing Specialist      |                   1 |
| Pulmonology      | 2026-05-23 | night     | administrative staff | HR Officer              |                   1 |
| Pulmonology      | 2026-05-23 | night     | doctor               | Gastroenterology        |                   1 |
| Pulmonology      | 2026-05-23 | night     | doctor               | Neurosurgeon            |                   1 |
| Pulmonology      | 2026-05-23 | night     | doctor               | Pediatrician            |                   1 |
| Pulmonology      | 2026-05-23 | night     | nurse                | head nurse              |                   1 |
| Pulmonology      | 2026-05-23 | night     | nurse                | nurse                   |                   3 |
| Pulmonology      | 2026-05-23 | night     | nurse                | nursing assistant       |                   2 |
| Pulmonology      | 2026-05-24 | afternoon | administrative staff | Billing Specialist      |                   1 |
| Pulmonology      | 2026-05-24 | afternoon | administrative staff | HR Officer              |                   1 |
| Pulmonology      | 2026-05-24 | afternoon | doctor               | Gastroenterology        |                   1 |
| Pulmonology      | 2026-05-24 | afternoon | doctor               | Neurosurgeon            |                   1 |
| Pulmonology      | 2026-05-24 | afternoon | doctor               | Pediatrician            |                   1 |
| Pulmonology      | 2026-05-24 | afternoon | nurse                | head nurse              |                   1 |
| Pulmonology      | 2026-05-24 | afternoon | nurse                | nurse                   |                   3 |
| Pulmonology      | 2026-05-24 | afternoon | nurse                | nursing assistant       |                   2 |
| Pulmonology      | 2026-05-24 | morning   | administrative staff | Appointment Scheduler   |                   1 |
| Pulmonology      | 2026-05-24 | morning   | administrative staff | Inventory Manager       |                   1 |
| Pulmonology      | 2026-05-24 | morning   | doctor               | Endocrinology           |                   1 |
| Pulmonology      | 2026-05-24 | morning   | doctor               | Gynecology              |                   1 |
| Pulmonology      | 2026-05-24 | morning   | doctor               | Oncology                |                   1 |
